advertisement,city,community,distance,houseInfo,link,position,price,time,title,url
0,闲林,余杭闲林绿城桃源小镇,5.954,--90.00㎡南3室2厅1卫,/zufang/HZ2727476523451301888.html,"(30.230505491386737, 119.97271015488802)",4000,,整租·绿城桃源小镇3室2厅南,https://hz.lianjia.com/zufang/xianlin1/pg18/
0,未来科技城,余杭未来科技城西溪永乐城,1.865,--107.00㎡南4室2厅2卫,/zufang/HZ2779102759713521664.html,"(30.2805111811045, 120.01170362080403)",7000,,整租·西溪永乐城4室2厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg18/
0,闲林,余杭闲林荆山翠谷,6.404,--268.00㎡东南5室3厅3卫,/zufang/HZ2727542349260931072.html,"(30.239460674384226, 120.03811002991424)",9600,,整租·荆山翠谷5室3厅东南,https://hz.lianjia.com/zufang/xianlin1/pg18/
0,未来科技城,余杭未来科技城众安学君里,3.832,--89.43㎡南3室2厅1卫,/zufang/HZ2778916613020729344.html,"(30.252119086759578, 119.97109302530896)",3500,,整租·众安学君里3室2厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg18/
0,闲林,余杭闲林雅居乐国际花园,4.941,--117.00㎡南西3室2厅2卫,/zufang/HZ2727597623007002624.html,"(30.237128702458453, 119.98677582256325)",2500,,整租·雅居乐国际花园3室2厅南/西,https://hz.lianjia.com/zufang/xianlin1/pg18/
0,未来科技城,余杭未来科技城华夏四季,3.227,--112.00㎡南4室2厅2卫,/zufang/HZ2778850835168772096.html,"(30.286964066558873, 120.0252717170573)",7000,,整租·华夏四季4室2厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg18/
0,闲林,余杭闲林绿城桃源小镇品霞苑,6.25,--125.00㎡南4室2厅2卫,/zufang/HZ2726081243111768064.html,"(30.22976806904107, 119.96634727729973)",1800,,整租·绿城桃源小镇品霞苑4室2厅南,https://hz.lianjia.com/zufang/xianlin1/pg18/
0,未来科技城,余杭未来科技城创客空间大厦,2.312,--99.22㎡南北4室2厅2卫,/zufang/HZ2610088880502226944.html,"(30.294322241929063, 120.01108325101883)",9000,,整租·创客空间大厦4室2厅南/北,https://hz.lianjia.com/zufang/weilaikejicheng/pg18/
0,闲林,余杭闲林岸上蓝山,5.208,--117.13㎡南北5室1厅2卫,/zufang/HZ2726879064173314048.html,"(30.239150070431783, 120.01593203467006)",4800,,整租·岸上蓝山5室1厅跃层南/北,https://hz.lianjia.com/zufang/xianlin1/pg18/
0,未来科技城,余杭未来科技城合景映月台,2.743,--221.68㎡南4室2厅3卫,/zufang/HZ2607068399519670272.html,"(30.27820381869327, 120.02064220978107)",17000,,整租·合景映月台4室2厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg18/
0,闲林,余杭闲林融创金成江南府,3.993,--136.43㎡南4室2厅2卫,/zufang/HZ2789084545465450496.html,"(30.24924504928577, 119.97358797903236)",5000,,整租·融创金成江南府4室2厅南,https://hz.lianjia.com/zufang/xianlin1/pg18/
0,未来科技城,余杭未来科技城紫祥公寓,3.227,--160.00㎡南3室2厅2卫,/zufang/HZ2797628249944104960.html,"(30.286964066558873, 120.0252717170573)",3700,,整租·紫祥公寓3室2厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg19/
0,闲林,余杭闲林绿城桃源小镇品霞苑,6.25,--125.00㎡南4室2厅2卫,/zufang/HZ2788403045455896576.html,"(30.22976806904107, 119.96634727729973)",6000,,整租·绿城桃源小镇品霞苑4室2厅南,https://hz.lianjia.com/zufang/xianlin1/pg18/
0,未来科技城,余杭未来科技城湖山帝景湾南苑,5.58,--105.00㎡南3室2厅2卫,/zufang/HZ2796970655990685696.html,"(30.25502992829275, 119.94281176276887)",4000,,整租·湖山帝景湾南苑3室2厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg19/
0,闲林,余杭闲林融创金成未来海,3.296,--138.00㎡南北4室2厅2卫,/zufang/HZ2802214599532232704.html,"(30.2516668117035, 119.99236480995467)",5800,,整租·融创金成未来海4室2厅南/北,https://hz.lianjia.com/zufang/xianlin1/pg18/
0,未来科技城,余杭未来科技城新湖菲林山,3.227,--125.00㎡南3室1厅2卫,/zufang/HZ2817912186675412992.html,"(30.286964066558873, 120.0252717170573)",3000,,整租·新湖菲林山3室1厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg19/
0,闲林,余杭闲林绿城桃源小镇,5.954,--88.00㎡南2室2厅1卫,/zufang/HZ2801555075242401792.html,"(30.230505491386737, 119.97271015488802)",3500,,整租·绿城桃源小镇2室2厅南,https://hz.lianjia.com/zufang/xianlin1/pg18/
0,未来科技城,余杭未来科技城华夏之心,1.924,--64.00㎡东1室1厅1卫,/zufang/HZ2817939332302905344.html,"(30.289763003395066, 120.00979103854273)",5000,,整租·华夏之心1室1厅东,https://hz.lianjia.com/zufang/weilaikejicheng/pg19/
0,闲林,余杭闲林中港罗兰小镇,7.502,--114.00㎡南北4室2厅2卫,/zufang/HZ2801991399233560576.html,"(30.242243741397246, 119.92861844588066)",4000,,整租·中港罗兰小镇4室2厅南/北,https://hz.lianjia.com/zufang/xianlin1/pg18/
0,未来科技城,余杭未来科技城湖山帝景湾,5.41,--84.94㎡南3室2厅1卫,/zufang/HZ2817564162421424128.html,"(30.257665076056433, 119.9430760442499)",4000,,整租·湖山帝景湾3室2厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg19/
0,闲林,余杭闲林华元玉榕庄,3.085,--609.00㎡南6室4厅6卫,/zufang/HZ2728408668575383552.html,"(30.254150827925105, 119.98574331021008)",15000,,整租·华元玉榕庄6室4厅跃层南,https://hz.lianjia.com/zufang/xianlin1/pg18/
0,未来科技城,余杭未来科技城西溪泊岸,3.227,--45.01㎡北1室1厅1卫,/zufang/HZ2817957206966665216.html,"(30.286964066558873, 120.0252717170573)",3500,,整租·西溪泊岸1室1厅北,https://hz.lianjia.com/zufang/weilaikejicheng/pg19/
0,闲林,余杭闲林融创金成未来海,3.296,--128.00㎡南4室2厅2卫,/zufang/HZ2729726335801884672.html,"(30.2516668117035, 119.99236480995467)",6000,,整租·融创金成未来海4室2厅南,https://hz.lianjia.com/zufang/xianlin1/pg18/
0,未来科技城,余杭未来科技城瑞城熙园,2.68,--189.67㎡南4室2厅2卫,/zufang/HZ2798574027067621376.html,"(30.262731075489377, 119.974534972701)",7000,,整租·瑞城熙园4室2厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg19/
0,闲林,余杭闲林绿城桃源小镇,5.954,--136.00㎡南4室2厅2卫,/zufang/HZ2730367862257754112.html,"(30.230505491386737, 119.97271015488802)",2500,,整租·绿城桃源小镇4室2厅南,https://hz.lianjia.com/zufang/xianlin1/pg18/
0,未来科技城,余杭未来科技城西溪蓝海,2.159,--37.99㎡西1室1厅1卫,/zufang/HZ2798518722695012352.html,"(30.279410565232137, 120.01468392899449)",3600,,整租·西溪蓝海1室1厅西,https://hz.lianjia.com/zufang/weilaikejicheng/pg19/
0,闲林,余杭闲林东海闲湖城印象加州,5.014,--80.40㎡南2室2厅1卫,/zufang/HZ2730246597220253696.html,"(30.236791959722076, 120.00060263080339)",3200,,整租·东海闲湖城印象加州2室2厅南,https://hz.lianjia.com/zufang/xianlin1/pg18/
0,未来科技城,余杭未来科技城紫竹人家,3.227,--118.00㎡南北3室2厅2卫,/zufang/HZ2798409307455504384.html,"(30.286964066558873, 120.0252717170573)",2700,,整租·紫竹人家3室2厅南/北,https://hz.lianjia.com/zufang/weilaikejicheng/pg19/
0,闲林,余杭闲林绿城桃源小镇品霞苑,6.25,--124.47㎡南北4室2厅2卫,/zufang/HZ2729110209254932480.html,"(30.22976806904107, 119.96634727729973)",2500,,整租·绿城桃源小镇品霞苑4室2厅南/北,https://hz.lianjia.com/zufang/xianlin1/pg18/
0,未来科技城,余杭未来科技城青枫墅园三期,3.227,--89.12㎡南3室2厅1卫,/zufang/HZ2798429379137642496.html,"(30.286964066558873, 120.0252717170573)",4500,,整租·青枫墅园三期3室2厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg19/
0,闲林,余杭闲林新西湖小镇,7.364,--118.00㎡南3室2厅2卫,/zufang/HZ2797763079738499072.html,"(30.245083978886594, 119.92811341852295)",2700,,整租·新西湖小镇3室2厅南,https://hz.lianjia.com/zufang/xianlin1/pg19/
0,未来科技城,余杭未来科技城富力西溪悦居溪区,3.283,--138.78㎡南4室2厅2卫,/zufang/HZ2798442672355295232.html,"(30.282527125247213, 120.02646251084133)",13000,,整租·富力西溪悦居溪区4室2厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg19/
0,闲林,余杭闲林海伦堡棠锦,5.153,--133.00㎡南北3室2厅2卫,/zufang/HZ2798456069993529344.html,"(30.24516408214694, 119.95873198216945)",3700,,整租·海伦堡棠锦3室2厅南/北,https://hz.lianjia.com/zufang/xianlin1/pg19/
0,未来科技城,余杭未来科技城杉杉恒和依山郡,16.289,--57.58㎡东1室1厅1卫,/zufang/HZ2797848645435924480.html,"(30.35891929754639, 119.84837964179621)",1500,,整租·杉杉恒和依山郡1室1厅东,https://hz.lianjia.com/zufang/weilaikejicheng/pg19/
0,闲林,余杭闲林新西湖小镇,7.364,--88.84㎡南西北2室2厅1卫,/zufang/HZ2806552788845740032.html,"(30.245083978886594, 119.92811341852295)",2000,,整租·新西湖小镇2室2厅南/西北,https://hz.lianjia.com/zufang/xianlin1/pg19/
0,未来科技城,余杭未来科技城青枫墅园三期,3.227,--89.00㎡南3室2厅1卫,/zufang/HZ2797815429518082048.html,"(30.286964066558873, 120.0252717170573)",4000,,整租·青枫墅园三期3室2厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg19/
0,闲林,余杭闲林新西湖小镇,7.364,--89.00㎡南北2室2厅1卫,/zufang/HZ2806547538273116160.html,"(30.245083978886594, 119.92811341852295)",2600,,整租·新西湖小镇2室2厅南/北,https://hz.lianjia.com/zufang/xianlin1/pg19/
0,未来科技城,余杭未来科技城瑞城熙园,2.68,--175.66㎡南4室2厅2卫,/zufang/HZ2798501510823288832.html,"(30.262731075489377, 119.974534972701)",6000,,整租·瑞城熙园4室2厅复式南,https://hz.lianjia.com/zufang/weilaikejicheng/pg19/
0,闲林,余杭闲林赞成乐山红叶,4.539,--128.76㎡南3室2厅2卫,/zufang/HZ2806527750495027200.html,"(30.240708072335345, 119.98736798555542)",3600,,整租·赞成乐山红叶3室2厅南,https://hz.lianjia.com/zufang/xianlin1/pg19/
0,未来科技城,余杭未来科技城阳光城未来悦MAX,0.783,--112.00㎡南4室2厅2卫,/zufang/HZ2797879814231695360.html,"(30.274755109112583, 119.99528160794559)",6000,,整租·阳光城未来悦MAX4室2厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg19/
0,闲林,余杭闲林盛世嘉园,6.039,--91.33㎡南2室2厅1卫,/zufang/HZ2807157638905724928.html,"(30.239632590359587, 120.03261599341522)",3300,,整租·盛世嘉园2室2厅南,https://hz.lianjia.com/zufang/xianlin1/pg19/
0,未来科技城,余杭未来科技城华夏四季,3.227,--89.00㎡南3室2厅2卫,/zufang/HZ2818129752094162944.html,"(30.286964066558873, 120.0252717170573)",7200,,整租·华夏四季3室2厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg19/
0,闲林,余杭闲林新明半岛,5.023,--87.79㎡南北2室2厅2卫,/zufang/HZ2806580507054448640.html,"(30.24678805038071, 119.95857199395812)",3500,,整租·新明半岛2室2厅南/北,https://hz.lianjia.com/zufang/xianlin1/pg19/
0,未来科技城,余杭未来科技城中南樾府,0.931,--89.00㎡南3室3厅2卫,/zufang/HZ2822532694506733568.html,"(30.274462395908238, 119.99788444816075)",6000,,整租·中南樾府3室3厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg19/
0,闲林,余杭闲林华元玉榕庄,3.085,--286.85㎡南5室2厅4卫,/zufang/HZ2744044633364635648.html,"(30.254150827925105, 119.98574331021008)",6000,,整租·华元玉榕庄5室2厅南,https://hz.lianjia.com/zufang/xianlin1/pg19/
0,未来科技城,余杭未来科技城景瑞御蓝湾,4.382,--89.00㎡南2室2厅1卫,/zufang/HZ2818098375092871168.html,"(30.25760572772153, 119.95585982996239)",3200,,整租·景瑞御蓝湾2室2厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg19/
0,闲林,余杭闲林绿城桃源小镇,5.954,--306.00㎡南5室2厅3卫,/zufang/HZ2745509575238090752.html,"(30.230505491386737, 119.97271015488802)",5800,,整租·绿城桃源小镇5室2厅南,https://hz.lianjia.com/zufang/xianlin1/pg19/
0,未来科技城,余杭未来科技城欧美金融城,1.901,--98.47㎡南3室2厅2卫,/zufang/HZ2818068622176419840.html,"(30.287634006890965, 120.01069697964955)",7800,,整租·欧美金融城3室2厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg19/
0,闲林,余杭闲林东海闲湖城印象加州,5.014,--118.00㎡东南3室2厅2卫,/zufang/HZ2743464358133899264.html,"(30.236791959722076, 120.00060263080339)",3900,,整租·东海闲湖城印象加州3室2厅东/南,https://hz.lianjia.com/zufang/xianlin1/pg19/
0,未来科技城,余杭未来科技城奥克斯时代未来之城,1.323,--130.00㎡南3室2厅2卫,/zufang/HZ2734022222321819648.html,"(30.28766706329417, 120.00395600527213)",10000,,整租·奥克斯时代未来之城3室2厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg19/
0,闲林,余杭闲林融创金成西溪海,3.296,--138.00㎡南4室2厅2卫,/zufang/HZ2743351139549855744.html,"(30.2516668117035, 119.99236480995467)",6500,,整租·融创金成西溪海4室2厅南,https://hz.lianjia.com/zufang/xianlin1/pg19/
0,未来科技城,余杭未来科技城富力西溪悦墅,4.166,--140.00㎡南北4室2厅3卫,/zufang/HZ2755609452039110656.html,"(30.27804678538014, 120.0355221914011)",12800,,整租·富力西溪悦墅4室2厅南/北,https://hz.lianjia.com/zufang/weilaikejicheng/pg19/
0,闲林,余杭闲林新西湖小镇,7.364,--120.00㎡西南3室2厅2卫,/zufang/HZ2745730102054109184.html,"(30.245083978886594, 119.92811341852295)",3500,,整租·新西湖小镇3室2厅西南,https://hz.lianjia.com/zufang/xianlin1/pg19/
0,未来科技城,余杭未来科技城复泰雅宸华庭,3.227,--103.00㎡南3室2厅2卫,/zufang/HZ2755108209064165376.html,"(30.286964066558873, 120.0252717170573)",2200,,整租·复泰雅宸华庭3室2厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg19/
0,闲林,余杭闲林闲林山水紫薇苑,5.25,--89.00㎡南3室2厅1卫,/zufang/HZ2797868654648639488.html,"(30.239879699541646, 120.01852930539104)",3300,,整租·闲林山水紫薇苑3室2厅南,https://hz.lianjia.com/zufang/xianlin1/pg19/
0,未来科技城,余杭未来科技城新湖菲林山,3.227,--135.00㎡南4室2厅2卫,/zufang/HZ2755100330835312640.html,"(30.286964066558873, 120.0252717170573)",5000,,整租·新湖菲林山4室2厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg19/
0,闲林,余杭闲林新明半岛,5.023,--173.90㎡东南4室3厅2卫,/zufang/HZ2798339530099261440.html,"(30.24678805038071, 119.95857199395812)",4800,,整租·新明半岛4室3厅东南,https://hz.lianjia.com/zufang/xianlin1/pg19/
0,未来科技城,余杭未来科技城欧美金融城,1.901,--98.49㎡南北4室2厅2卫,/zufang/HZ2753632743488765952.html,"(30.287634006890965, 120.01069697964955)",8300,,整租·欧美金融城4室2厅南/北,https://hz.lianjia.com/zufang/weilaikejicheng/pg19/
0,闲林,余杭闲林绿城桃源小镇,5.954,--114.98㎡南4室2厅2卫,/zufang/HZ2798363292215541760.html,"(30.230505491386737, 119.97271015488802)",3700,,整租·绿城桃源小镇4室2厅南,https://hz.lianjia.com/zufang/xianlin1/pg19/
0,未来科技城,余杭未来科技城富力天贸广场,4.181,--128.92㎡南2室1厅0卫,/zufang/HZ2753658955565121536.html,"(30.289296402581446, 120.03485367244058)",10587,,整租·富力天贸广场2室1厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg19/
0,闲林,余杭闲林江南新港公寓,4.784,--72.20㎡南北2室2厅1卫,/zufang/HZ2799172259405897728.html,"(30.238296021454588, 119.99322951883859)",3300,,整租·江南新港公寓2室2厅南/北,https://hz.lianjia.com/zufang/xianlin1/pg19/
0,未来科技城,余杭未来科技城新湖菲林山,3.227,--138.60㎡东南4室2厅2卫,/zufang/HZ2737488447719096320.html,"(30.286964066558873, 120.0252717170573)",3000,,整租·新湖菲林山4室2厅东南,https://hz.lianjia.com/zufang/weilaikejicheng/pg19/
0,闲林,余杭闲林绿城桃源小镇品霞苑,6.25,--89.00㎡南北3室2厅1卫,/zufang/HZ2746310469953257472.html,"(30.22976806904107, 119.96634727729973)",1800,,整租·绿城桃源小镇品霞苑3室2厅南/北,https://hz.lianjia.com/zufang/xianlin1/pg19/
0,未来科技城,余杭未来科技城中南樾府,0.931,--126.61㎡南北4室2厅2卫,/zufang/HZ2757358464065085440.html,"(30.274462395908238, 119.99788444816075)",8000,,整租·中南樾府4室2厅南/北,https://hz.lianjia.com/zufang/weilaikejicheng/pg19/
0,闲林,余杭闲林南湖大厦,5.986,--44.05㎡南2室1厅1卫,/zufang/HZ2747790623813156864.html,"(30.249113941236114, 119.94235039305894)",2500,,整租·南湖大厦2室1厅南,https://hz.lianjia.com/zufang/xianlin1/pg19/
0,未来科技城,余杭未来科技城青枫墅园二期-鹭语阁排屋,1.705,--145.69㎡南北6室4厅4卫,/zufang/HZ2152097163230838784.html,"(30.268130639101006, 119.98322697681553)",8000,,整租·青枫墅园二期-鹭语阁排屋6室4厅跃层南/北,https://hz.lianjia.com/zufang/weilaikejicheng/pg19/
0,闲林,余杭闲林绿城桃源小镇品霞苑,6.25,--88.00㎡南3室2厅1卫,/zufang/HZ2808642723488743424.html,"(30.22976806904107, 119.96634727729973)",1700,,整租·绿城桃源小镇品霞苑3室2厅南,https://hz.lianjia.com/zufang/xianlin1/pg19/
0,未来科技城,余杭未来科技城新湖果岭,2.331,--309.00㎡南5室2厅3卫,/zufang/HZ2738963499937177600.html,"(30.26156826085835, 119.98415259081301)",5000,,整租·新湖果岭5室2厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg19/
0,闲林,余杭闲林盛世嘉园,6.039,--91.00㎡南北2室2厅1卫,/zufang/HZ2807996006338134016.html,"(30.239632590359587, 120.03261599341522)",3300,,整租·盛世嘉园2室2厅南/北,https://hz.lianjia.com/zufang/xianlin1/pg19/
0,未来科技城,余杭未来科技城欧美金融城,1.901,--45.00㎡南2室1厅1卫,/zufang/HZ2758687934432952320.html,"(30.287634006890965, 120.01069697964955)",5000,,整租·欧美金融城2室1厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg19/
0,闲林,余杭闲林绿城桃花源,5.067,--83.34㎡南2室1厅1卫,/zufang/HZ2808005765922045952.html,"(30.25168092827007, 119.95221522484732)",2000,,整租·绿城桃花源2室1厅南,https://hz.lianjia.com/zufang/xianlin1/pg19/
0,未来科技城,余杭未来科技城圆乡名筑,3.227,--160.00㎡南4室1厅2卫,/zufang/HZ2740520262901972992.html,"(30.286964066558873, 120.0252717170573)",5000,,整租·圆乡名筑4室1厅错层南,https://hz.lianjia.com/zufang/weilaikejicheng/pg20/
0,闲林,余杭闲林绿城桃源小镇,5.954,--87.19㎡南北2室2厅1卫,/zufang/HZ2808741835285987328.html,"(30.230505491386737, 119.97271015488802)",2500,,整租·绿城桃源小镇2室2厅南/北,https://hz.lianjia.com/zufang/xianlin1/pg19/
0,未来科技城,余杭未来科技城理想西溪金座,5.674,--134.23㎡南3室2厅3卫,/zufang/HZ2742001458542018560.html,"(30.29597111459857, 120.04890649434702)",10000,,整租·理想西溪金座3室2厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg20/
0,闲林,余杭闲林爵士风情花园,4.459,--89.00㎡南3室2厅1卫,/zufang/HZ2808505479662682112.html,"(30.241357115431928, 119.99631501860425)",3500,,整租·爵士风情花园3室2厅南,https://hz.lianjia.com/zufang/xianlin1/pg19/
0,未来科技城,余杭未来科技城杉杉恒和依山郡,16.289,--89.00㎡南2室2厅1卫,/zufang/HZ2744157204004208640.html,"(30.35891929754639, 119.84837964179621)",2300,,整租·杉杉恒和依山郡2室2厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg20/
0,闲林,余杭闲林新西湖小镇,7.364,--130.00㎡西南3室2厅2卫,/zufang/HZ2749840714757586944.html,"(30.245083978886594, 119.92811341852295)",3000,,整租·新西湖小镇3室2厅西南,https://hz.lianjia.com/zufang/xianlin1/pg19/
0,未来科技城,余杭未来科技城新湖菲林山,3.227,--115.60㎡东3室2厅2卫,/zufang/HZ2760787673680986112.html,"(30.286964066558873, 120.0252717170573)",4800,,整租·新湖菲林山3室2厅东,https://hz.lianjia.com/zufang/weilaikejicheng/pg20/
0,闲林,余杭闲林融创金成江南府,3.993,--146.18㎡南4室1厅1卫,/zufang/HZ2749294780675522560.html,"(30.24924504928577, 119.97358797903236)",5000,,整租·融创金成江南府4室1厅南,https://hz.lianjia.com/zufang/xianlin1/pg19/
0,未来科技城,余杭未来科技城欧美金融城,1.901,--50.00㎡南2室2厅1卫,/zufang/HZ2760704331325390848.html,"(30.287634006890965, 120.01069697964955)",6000,,整租·欧美金融城2室2厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg20/
0,闲林,余杭闲林新西湖小镇,7.364,--76.60㎡南2室2厅1卫,/zufang/HZ2749332589046677504.html,"(30.245083978886594, 119.92811341852295)",2700,,整租·新西湖小镇2室2厅南,https://hz.lianjia.com/zufang/xianlin1/pg19/
0,未来科技城,余杭未来科技城理想西溪金座,5.674,--81.98㎡南2室1厅2卫,/zufang/HZ2761096622556315648.html,"(30.29597111459857, 120.04890649434702)",5800,,整租·理想西溪金座2室1厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg20/
0,闲林,余杭闲林竹海水韵,4.235,--85.10㎡南2室2厅1卫,/zufang/HZ2799850771141894144.html,"(30.24352799701941, 119.98671186321094)",3000,,整租·竹海水韵2室2厅南,https://hz.lianjia.com/zufang/xianlin1/pg19/
0,未来科技城,余杭未来科技城中南樾府,0.931,--89.00㎡南3室2厅2卫,/zufang/HZ2743991495123009536.html,"(30.274462395908238, 119.99788444816075)",6000,,整租·中南樾府3室2厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg20/
0,闲林,余杭闲林白云深处,3.453,--240.00㎡南北5室2厅5卫,/zufang/HZ2752044727959560192.html,"(30.251847051247623, 119.9809419570898)",6500,,整租·白云深处5室2厅南/北,https://hz.lianjia.com/zufang/xianlin1/pg19/
0,未来科技城,余杭未来科技城杉杉恒和依山郡,16.289,--110.00㎡东南2室2厅3卫,/zufang/HZ2744886066715828224.html,"(30.35891929754639, 119.84837964179621)",2500,,整租·杉杉恒和依山郡2室2厅东南,https://hz.lianjia.com/zufang/weilaikejicheng/pg20/
0,闲林,余杭闲林雅居乐国际花园,4.941,--88.76㎡南3室2厅2卫,/zufang/HZ2752060016265019392.html,"(30.237128702458453, 119.98677582256325)",1800,,整租·雅居乐国际花园3室2厅南,https://hz.lianjia.com/zufang/xianlin1/pg19/
0,未来科技城,余杭未来科技城理想西溪金座,5.674,--61.20㎡南1室1厅1卫,/zufang/HZ2743668409916203008.html,"(30.29597111459857, 120.04890649434702)",4000,,整租·理想西溪金座1室1厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg20/
0,闲林,余杭闲林融创金成未来海,3.296,--128.00㎡南4室2厅2卫,/zufang/HZ2752827823810428928.html,"(30.2516668117035, 119.99236480995467)",5300,,整租·融创金成未来海4室2厅南,https://hz.lianjia.com/zufang/xianlin1/pg19/
0,未来科技城,余杭未来科技城理想西溪金座,5.674,--54.00㎡北2室1厅2卫,/zufang/HZ2764457006219149312.html,"(30.29597111459857, 120.04890649434702)",5200,,整租·理想西溪金座2室1厅北,https://hz.lianjia.com/zufang/weilaikejicheng/pg20/
0,闲林,余杭闲林融创金成江南府,3.993,--148.10㎡南5室2厅3卫,/zufang/HZ2649073935924338688.html,"(30.24924504928577, 119.97358797903236)",8000,,融创金成江南府5室2厅南,https://hz.lianjia.com/zufang/xianlin1/pg20/
0,未来科技城,余杭未来科技城金源公寓(余杭),0.625,--90.00㎡南3室2厅1卫,/zufang/HZ2746388456123924480.html,"(30.280392902141845, 119.98588335603908)",2500,,整租·金源公寓(余杭)3室2厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg20/
0,闲林,余杭闲林绿城桃源小镇,5.954,--130.16㎡南4室2厅2卫,/zufang/HZ2650822807750967296.html,"(30.230505491386737, 119.97271015488802)",2000,,整租·绿城桃源小镇4室2厅南,https://hz.lianjia.com/zufang/xianlin1/pg20/
0,未来科技城,余杭未来科技城理想西溪金座,5.674,--61.20㎡南2室2厅1卫,/zufang/HZ2747048088962342912.html,"(30.29597111459857, 120.04890649434702)",4200,,整租·理想西溪金座2室2厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg20/
0,闲林,余杭闲林绿城桃源小镇品霞苑,6.25,--88.00㎡南3室2厅1卫,/zufang/HZ2646337074969714688.html,"(30.22976806904107, 119.96634727729973)",1500,,整租·绿城桃源小镇品霞苑3室2厅南,https://hz.lianjia.com/zufang/xianlin1/pg20/
0,未来科技城,余杭未来科技城新湖菲林山,3.227,--116.00㎡南3室2厅2卫,/zufang/HZ2746520464125345792.html,"(30.286964066558873, 120.0252717170573)",4500,,整租·新湖菲林山3室2厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg20/
0,闲林,余杭闲林融创金成未来海,3.296,--89.00㎡南3室2厅2卫,/zufang/HZ2640710962537578496.html,"(30.2516668117035, 119.99236480995467)",4200,,整租·融创金成未来海3室2厅南,https://hz.lianjia.com/zufang/xianlin1/pg20/
0,未来科技城,余杭未来科技城庭院深深,4.095,--91.23㎡南2室2厅1卫,/zufang/HZ2766589101250715648.html,"(30.25131966830845, 119.96755630668562)",2800,,整租·庭院深深2室2厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg20/
0,闲林,余杭闲林十里风荷,5.338,--137.00㎡南4室2厅3卫,/zufang/HZ2641193114484097024.html,"(30.243825093278765, 119.95758897823855)",6000,,整租·十里风荷4室2厅南,https://hz.lianjia.com/zufang/xianlin1/pg20/
0,未来科技城,余杭未来科技城中南樾府,0.931,--127.00㎡南4室2厅2卫,/zufang/HZ2765936671307333632.html,"(30.274462395908238, 119.99788444816075)",7200,,整租·中南樾府4室2厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg20/
0,闲林,余杭闲林融创金成西溪海,3.296,--88.00㎡南北3室2厅1卫,/zufang/HZ2765940872188272640.html,"(30.2516668117035, 119.99236480995467)",4000,,整租·融创金成西溪海3室2厅南/北,https://hz.lianjia.com/zufang/xianlin1/pg20/
0,未来科技城,余杭未来科技城奥克斯时代未来之城,1.323,--129.56㎡南3室2厅2卫,/zufang/HZ2507983665372872704.html,"(30.28766706329417, 120.00395600527213)",5500,,整租·奥克斯时代未来之城3室2厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg20/
0,闲林,余杭闲林绿城桃源小镇,5.954,--139.00㎡南4室2厅2卫,/zufang/HZ2767451364119822336.html,"(30.230505491386737, 119.97271015488802)",2000,,整租·绿城桃源小镇4室2厅南,https://hz.lianjia.com/zufang/xianlin1/pg20/
0,未来科技城,余杭未来科技城复地上城,3.072,--114.00㎡南3室2厅2卫,/zufang/HZ2748328206834089984.html,"(30.25906103827016, 119.97333816027005)",3000,,整租·复地上城3室2厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg20/
