advertisement,area,city,community,direction,distance,houseInfo,lat,layout,link,lng,price,time,title,url
0,89.00㎡,翡翠城,余杭翡翠城翡翠城二期,南,,--89.00㎡南2室2厅1卫,,2室2厅1卫,/zufang/HZ2801398408945352704.html,,4800,4天前维护,整租·翡翠城二期2室2厅南,https://hz.lianjia.com/zufang/feicuicheng1/pg8/
0,262.82㎡,西溪,余杭西溪百家乐西园,南,,--262.82㎡南6室2厅4卫,,6室2厅4卫,/zufang/HZ2681073464336990208.html,,28000,链家今天维护,整租·百家乐西园6室2厅南,https://hz.lianjia.com/zufang/xixi/pg7/
0,84.54㎡,未来科技城,余杭未来科技城阳光城未来悦MAX,南,,--84.54㎡南3室1厅1卫,,3室1厅1卫,/zufang/HZ2658612778385801216.html,,6500,4天前维护,整租·阳光城未来悦MAX3室1厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg5/
0,124.77㎡,闲林,余杭闲林绿城桃源小镇品霞苑,东,,--124.77㎡东4室2厅2卫,,4室2厅2卫,/zufang/HZ2614536766928977920.html,,1800,3天前维护,整租·绿城桃源小镇品霞苑4室2厅东,https://hz.lianjia.com/zufang/xianlin1/pg6/
0,54.66㎡,翡翠城,余杭翡翠城华元西溪欢乐城,东,,--54.66㎡东1室1厅1卫,,1室1厅1卫,/zufang/HZ2801493082900799488.html,,2500,1天前维护,整租·华元西溪欢乐城1室1厅东,https://hz.lianjia.com/zufang/feicuicheng1/pg8/
0,69.10㎡,西溪,西湖西溪留下西苑,南,,--69.10㎡南2室1厅1卫,,2室1厅1卫,/zufang/HZ2793453527916625920.html,,2900,2天前维护,整租·留下西苑2室1厅南,https://hz.lianjia.com/zufang/xixi/pg7/
0,80.00㎡,未来科技城,余杭未来科技城西溪蓝海,南,,--80.00㎡南3室1厅1卫,,3室1厅1卫,/zufang/HZ2825321276464709632.html,,5380,速诚公寓3天前维护,整租·西溪蓝海3室1厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg5/
0,124.44㎡,闲林,余杭闲林绿城桃源小镇品霞苑,南,,--124.44㎡南4室2厅2卫,,4室2厅2卫,/zufang/HZ2607922614920298496.html,,2000,2天前维护,整租·绿城桃源小镇品霞苑4室2厅南,https://hz.lianjia.com/zufang/xianlin1/pg6/
0,89.00㎡,翡翠城,余杭翡翠城翡翠城三期,南,,--89.00㎡南3室2厅1卫,,3室2厅1卫,/zufang/HZ2823960632435408896.html,,5000,3天前维护,整租·翡翠城三期3室2厅南,https://hz.lianjia.com/zufang/feicuicheng1/pg8/
0,274.62㎡,西溪,西湖西溪坤和和家园,南,,--274.62㎡南5室2厅4卫,,5室2厅4卫,/zufang/HZ2685324206966571008.html,,35000,2天前维护,整租·坤和和家园5室2厅南,https://hz.lianjia.com/zufang/xixi/pg7/
0,72.00㎡,未来科技城,余杭未来科技城欧美金融城,南,,--72.00㎡南2室1厅1卫,,2室1厅1卫,/zufang/HZ2771596689050705920.html,,6800,链家3天前维护,整租·欧美金融城2室1厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg6/
0,289.00㎡,闲林,余杭闲林新明半岛,南,,--289.00㎡南5室2厅2卫,,5室2厅2卫,/zufang/HZ2548578398201462784.html,,6000,2天前维护,整租·新明半岛5室2厅南,https://hz.lianjia.com/zufang/xianlin1/pg6/
0,400.00㎡,翡翠城,余杭翡翠城溪上玫瑰园,东,,--400.00㎡东5室2厅4卫,,5室2厅4卫,/zufang/HZ2823988028161130496.html,,15000,1天前维护,整租·溪上玫瑰园5室2厅东,https://hz.lianjia.com/zufang/feicuicheng1/pg8/
0,68.00㎡,西溪,西湖西溪龙湖西溪天街,南,,--68.00㎡南4室2厅1卫,,4室2厅1卫,/zufang/HZ2684549466588971008.html,,9451,4天前维护,整租·龙湖西溪天街4室2厅南,https://hz.lianjia.com/zufang/xixi/pg7/
0,45.00㎡,未来科技城,余杭未来科技城创客空间大厦,西,,--45.00㎡西2室1厅1卫,,2室1厅1卫,/zufang/HZ2615048649578643456.html,,3880,亿房客公寓6天前维护,整租·创客空间大厦2室1厅LOFT西,https://hz.lianjia.com/zufang/weilaikejicheng/pg6/
0,128.00㎡,闲林,余杭闲林雅居乐国际花园,南,,--128.00㎡南3室2厅2卫,,3室2厅2卫,/zufang/HZ2542724002687238144.html,,2000,1天前维护,整租·雅居乐国际花园3室2厅南,https://hz.lianjia.com/zufang/xianlin1/pg6/
0,195.00㎡,翡翠城,余杭翡翠城西溪华东园,南,,--195.00㎡南4室2厅2卫,,4室2厅2卫,/zufang/HZ2815149809898627072.html,,8000,1天前维护,整租·西溪华东园4室2厅南,https://hz.lianjia.com/zufang/feicuicheng1/pg8/
0,30.00㎡,西溪,余杭西溪大华西溪风情,南,,--30.00㎡南3室2厅1卫,,3室2厅1卫,/zufang/HZ2779527774090559488.html,,6000,链家今天维护,合租·大华西溪风情3居室南卧,https://hz.lianjia.com/zufang/xixi/pg7/
0,94.77㎡,未来科技城,余杭未来科技城锦绣时代中心,南西北,,--94.77㎡南西北2室2厅1卫,,2室2厅1卫,/zufang/HZ2771560486276710400.html,,2800,1天前维护,整租·锦绣时代中心2室2厅南/西/北,https://hz.lianjia.com/zufang/weilaikejicheng/pg6/
0,124.44㎡,闲林,余杭闲林绿城桃源小镇品霞苑,南,,--124.44㎡南4室2厅2卫,,4室2厅2卫,/zufang/HZ2605565722759266304.html,,2000,1天前维护,整租·绿城桃源小镇品霞苑4室2厅南,https://hz.lianjia.com/zufang/xianlin1/pg6/
0,367.50㎡,翡翠城,余杭翡翠城溪上玫瑰园,南,,--367.50㎡南4室2厅1卫,,4室2厅1卫,/zufang/HZ2815942091467923456.html,,20000,1天前维护,整租·溪上玫瑰园4室2厅跃层南,https://hz.lianjia.com/zufang/feicuicheng1/pg8/
0,68.74㎡,西溪,西湖西溪龙湖西溪天街,南北,,--68.74㎡南北3室1厅2卫,,3室1厅2卫,/zufang/HZ2779797258676477952.html,,8000,链家今天维护,整租·龙湖西溪天街3室1厅南/北,https://hz.lianjia.com/zufang/xixi/pg7/
0,43.70㎡,未来科技城,余杭未来科技城创客空间大厦,东,,--43.70㎡东2室1厅1卫,,2室1厅1卫,/zufang/HZ2658902863673032704.html,,3880,亿房客公寓27天前维护,整租·创客空间大厦2室1厅LOFT东,https://hz.lianjia.com/zufang/weilaikejicheng/pg6/
0,246.00㎡,闲林,余杭闲林东海·闲湖城,南,,--246.00㎡南5室2厅3卫,,5室2厅3卫,/zufang/HZ2489194322919170048.html,,5000,4天前维护,整租·东海·闲湖城5室2厅南,https://hz.lianjia.com/zufang/xianlin1/pg6/
0,136.37㎡,翡翠城,余杭翡翠城翡翠城三期,南,,--136.37㎡南3室2厅2卫,,3室2厅2卫,/zufang/HZ2826798618974371840.html,,10000,1天前维护,整租·翡翠城三期3室2厅南,https://hz.lianjia.com/zufang/feicuicheng1/pg8/
0,139.00㎡,西溪,余杭西溪滨江西溪之星,南,,--139.00㎡南5室2厅2卫,,5室2厅2卫,/zufang/HZ2779121180475392000.html,,11000,1天前维护,整租·滨江西溪之星5室2厅南,https://hz.lianjia.com/zufang/xixi/pg7/
0,119.49㎡,未来科技城,余杭未来科技城众安学君里,南,,--119.49㎡南3室2厅2卫,,3室2厅2卫,/zufang/HZ2573688750525915136.html,,2800,1天前维护,整租·众安学君里3室2厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg6/
0,82.54㎡,闲林,余杭闲林雅居乐国际花园,南,,--82.54㎡南2室1厅1卫,,2室1厅1卫,/zufang/HZ2689074123904663552.html,,2300,1天前维护,整租·雅居乐国际花园2室1厅南,https://hz.lianjia.com/zufang/xianlin1/pg6/
0,52.00㎡,翡翠城,余杭翡翠城西溪曼哈顿,西,,--52.00㎡西1室1厅1卫,,1室1厅1卫,/zufang/HZ2808150957710917632.html,,3200,1天前维护,整租·西溪曼哈顿1室1厅西,https://hz.lianjia.com/zufang/feicuicheng1/pg8/
0,176.00㎡,西溪,余杭西溪香港兴业耦园,南,,--176.00㎡南5室2厅3卫,,5室2厅3卫,/zufang/HZ2795533086421958656.html,,15800,3天前维护,整租·香港兴业耦园5室2厅复式南,https://hz.lianjia.com/zufang/xixi/pg7/
0,50.00㎡,未来科技城,余杭未来科技城欧美金融城,北,,--50.00㎡北1室1厅1卫,,1室1厅1卫,/zufang/HZ2738565938772180992.html,,4480,亿房客公寓5天前维护,整租·欧美金融城1室1厅LOFT北,https://hz.lianjia.com/zufang/weilaikejicheng/pg6/
0,89.00㎡,闲林,余杭闲林雅居乐国际花园,南北,,--89.00㎡南北3室2厅1卫,,3室2厅1卫,/zufang/HZ2691299405499473920.html,,2500,4天前维护,整租·雅居乐国际花园3室2厅南/北,https://hz.lianjia.com/zufang/xianlin1/pg6/
0,30.00㎡,翡翠城,余杭翡翠城爱丁郡,北,,--30.00㎡北2室2厅1卫,,2室2厅1卫,/zufang/HZ2822454941363208192.html,,4200,3天前维护,合租·爱丁郡2居室北卧,https://hz.lianjia.com/zufang/feicuicheng1/pg8/
0,89.72㎡,西溪,西湖西溪万科坤和玉泉,南北,,--89.72㎡南北3室2厅1卫,,3室2厅1卫,/zufang/HZ2795496657373110272.html,,7200,链家4天前维护,整租·万科坤和玉泉3室2厅南/北,https://hz.lianjia.com/zufang/xixi/pg7/
0,60.68㎡,未来科技城,余杭未来科技城西溪八方城,南,,--60.68㎡南2室2厅2卫,,2室2厅2卫,/zufang/HZ2755117773192429568.html,,5500,4天前维护,整租·西溪八方城2室2厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg6/
0,145.00㎡,闲林,余杭闲林融创金成江南府,南北,,--145.00㎡南北5室2厅3卫,,5室2厅3卫,/zufang/HZ2691285050737573888.html,,8000,2天前维护,整租·融创金成江南府5室2厅南/北,https://hz.lianjia.com/zufang/xianlin1/pg6/
0,89.00㎡,翡翠城,余杭翡翠城翡翠城二期,东南,,--89.00㎡东南2室1厅1卫,,2室1厅1卫,/zufang/HZ2826865570190721024.html,,4500,今天维护,整租·翡翠城二期2室1厅东南,https://hz.lianjia.com/zufang/feicuicheng1/pg8/
0,278.00㎡,西溪,余杭西溪大华西溪风情,南,,--278.00㎡南5室2厅4卫,,5室2厅4卫,/zufang/HZ2685526847894601728.html,,9200,1天前维护,整租·大华西溪风情5室2厅南,https://hz.lianjia.com/zufang/xixi/pg7/
0,123.00㎡,未来科技城,余杭未来科技城新湖菲林山,南,,--123.00㎡南5室2厅2卫,,5室2厅2卫,/zufang/HZ2753661031091290112.html,,1800,5天前维护,整租·新湖菲林山5室2厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg6/
0,88.81㎡,闲林,余杭闲林雅居乐国际花园,南,,--88.81㎡南3室2厅2卫,,3室2厅2卫,/zufang/HZ2706486707142279168.html,,2000,1天前维护,整租·雅居乐国际花园3室2厅南,https://hz.lianjia.com/zufang/xianlin1/pg6/
0,138.00㎡,翡翠城,余杭翡翠城西溪华东园,南北,,--138.00㎡南北3室2厅2卫,,3室2厅2卫,/zufang/HZ2826888025102098432.html,,7000,1天前维护,整租·西溪华东园3室2厅南/北,https://hz.lianjia.com/zufang/feicuicheng1/pg8/
0,140.00㎡,西溪,余杭西溪远洋西溪公馆,南北,,--140.00㎡南北4室2厅2卫,,4室2厅2卫,/zufang/HZ2780979806433443840.html,,5500,6天前维护,整租·远洋西溪公馆4室2厅南/北,https://hz.lianjia.com/zufang/xixi/pg7/
0,88.39㎡,未来科技城,余杭未来科技城圆乡名筑,南,,--88.39㎡南3室2厅1卫,,3室2厅1卫,/zufang/HZ2755848413542088704.html,,3500,3天前维护,整租·圆乡名筑3室2厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg6/
0,85.00㎡,闲林,余杭闲林绿城桃源小镇,南北,,--85.00㎡南北3室2厅2卫,,3室2厅2卫,/zufang/HZ2675939068482953216.html,,4200,2天前维护,整租·绿城桃源小镇3室2厅南/北,https://hz.lianjia.com/zufang/xianlin1/pg6/
0,17.00㎡,翡翠城,余杭翡翠城爱丁郡,北,,--17.00㎡北4室0厅4卫,,4室0厅4卫,/zufang/HZ2812376034363064320.html,,1700,3天前维护,合租·爱丁郡4居室北卧,https://hz.lianjia.com/zufang/feicuicheng1/pg8/
0,54.64㎡,西溪,西湖西溪绿城西溪世纪广场,南,,--54.64㎡南2室1厅1卫,,2室1厅1卫,/zufang/HZ2796348574529757184.html,,5500,3天前维护,整租·绿城西溪世纪广场2室1厅南,https://hz.lianjia.com/zufang/xixi/pg7/
0,119.00㎡,未来科技城,余杭未来科技城新湖菲林山,南北,,--119.00㎡南北3室2厅2卫,,3室2厅2卫,/zufang/HZ2688328021597241344.html,,6200,链家5天前维护,整租·新湖菲林山3室2厅南/北,https://hz.lianjia.com/zufang/weilaikejicheng/pg6/
0,117.00㎡,闲林,余杭闲林绿城桃源小镇,南北,,--117.00㎡南北3室2厅2卫,,3室2厅2卫,/zufang/HZ2689027620263436288.html,,1800,1天前维护,整租·绿城桃源小镇3室2厅南/北,https://hz.lianjia.com/zufang/xianlin1/pg7/
0,135.00㎡,翡翠城,余杭翡翠城融创溪涧堂,南,,--135.00㎡南4室2厅3卫,,4室2厅3卫,/zufang/HZ2362929145811574784.html,,5000,今天维护,整租·融创溪涧堂4室2厅跃层南,https://hz.lianjia.com/zufang/feicuicheng1/pg8/
0,48.74㎡,西溪,西湖西溪西溪九号,南,,--48.74㎡南2室1厅1卫,,2室1厅1卫,/zufang/HZ2796312122412777472.html,,4200,2天前维护,整租·西溪九号2室1厅南,https://hz.lianjia.com/zufang/xixi/pg7/
0,88.61㎡,未来科技城,余杭未来科技城庭院深深,南,,--88.61㎡南3室2厅1卫,,3室2厅1卫,/zufang/HZ2665025554679332864.html,,3000,3天前维护,整租·庭院深深3室2厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg6/
0,283.99㎡,闲林,余杭闲林华元玉榕庄,南,,--283.99㎡南4室2厅4卫,,4室2厅4卫,/zufang/HZ2733123951545810944.html,,7500,今天维护,整租·华元玉榕庄4室2厅跃层南,https://hz.lianjia.com/zufang/xianlin1/pg7/
0,90.00㎡,翡翠城,余杭翡翠城绿城翡翠湾,南,,--90.00㎡南2室1厅1卫,,2室1厅1卫,/zufang/HZ2823911131075051520.html,,5800,今天维护,整租·绿城翡翠湾2室1厅南,https://hz.lianjia.com/zufang/feicuicheng1/pg8/
0,121.00㎡,西溪,余杭西溪香港兴业耦园,南,,--121.00㎡南4室2厅2卫,,4室2厅2卫,/zufang/HZ2796194827442585600.html,,7200,链家1天前维护,整租·香港兴业耦园4室2厅南,https://hz.lianjia.com/zufang/xixi/pg7/
0,45.00㎡,未来科技城,余杭未来科技城万通时尚公馆,西,,--45.00㎡西1室1厅1卫,,1室1厅1卫,/zufang/HZ2773231219469721600.html,,3800,亿房客公寓27天前维护,整租·万通时尚公馆1室1厅LOFT西,https://hz.lianjia.com/zufang/weilaikejicheng/pg6/
0,134.00㎡,闲林,余杭闲林十里风荷,南,,--134.00㎡南4室2厅2卫,,4室2厅2卫,/zufang/HZ2733341295338078208.html,,8000,4天前维护,整租·十里风荷4室2厅南,https://hz.lianjia.com/zufang/xianlin1/pg7/
0,30.00㎡,翡翠城,余杭翡翠城爱丁郡,南,,--30.00㎡南2室2厅1卫,,2室2厅1卫,/zufang/HZ2822453370319806464.html,,4600,今天维护,合租·爱丁郡2居室南卧,https://hz.lianjia.com/zufang/feicuicheng1/pg8/
0,167.00㎡,西溪,西湖西溪坤和和家园,南北,,--167.00㎡南北4室2厅2卫,,4室2厅2卫,/zufang/HZ2796174254305968128.html,,10500,7天前维护,整租·坤和和家园4室2厅南/北,https://hz.lianjia.com/zufang/xixi/pg7/
0,89.00㎡,未来科技城,余杭未来科技城佳源未来府,南,,--89.00㎡南3室2厅1卫,,3室2厅1卫,/zufang/HZ2705075163883372544.html,,2500,今天维护,整租·佳源未来府3室2厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg6/
0,149.00㎡,闲林,余杭闲林竹海水韵,东南,,--149.00㎡东南4室2厅2卫,,4室2厅2卫,/zufang/HZ2732655262904090624.html,,3500,4天前维护,整租·竹海水韵4室2厅东南,https://hz.lianjia.com/zufang/xianlin1/pg7/
0,220.00㎡,翡翠城,余杭翡翠城金都雅苑,南,,--220.00㎡南5室3厅3卫,,5室3厅3卫,/zufang/HZ2747641847270096896.html,,9500,今天维护,整租·金都雅苑5室3厅南,https://hz.lianjia.com/zufang/feicuicheng1/pg8/
0,68.00㎡,西溪,西湖西溪龙湖西溪天街,南,,--68.00㎡南3室2厅2卫,,3室2厅2卫,/zufang/HZ2796508395766038528.html,,7800,今天维护,整租·龙湖西溪天街3室2厅南,https://hz.lianjia.com/zufang/xixi/pg7/
0,55.00㎡,未来科技城,余杭未来科技城欧美金融城,南,,--55.00㎡南2室1厅1卫,,2室1厅1卫,/zufang/HZ2496436355190759424.html,,4580,蓝柚公寓23天前维护,整租·欧美金融城2室1厅LOFT南,https://hz.lianjia.com/zufang/weilaikejicheng/pg6/
0,270.89㎡,闲林,余杭闲林荆山翠谷,南,,--270.89㎡南5室2厅3卫,,5室2厅3卫,/zufang/HZ2691238834414288896.html,,11000,3天前维护,整租·荆山翠谷5室2厅南,https://hz.lianjia.com/zufang/xianlin1/pg7/
0,97.00㎡,翡翠城,余杭翡翠城金都雅苑,南,,--97.00㎡南3室2厅1卫,,3室2厅1卫,/zufang/HZ2806502390776201216.html,,4000,今天维护,整租·金都雅苑3室2厅南,https://hz.lianjia.com/zufang/feicuicheng1/pg8/
0,138.00㎡,西溪,余杭西溪大华西溪风情澄品,南,,--138.00㎡南4室2厅2卫,,4室2厅2卫,/zufang/HZ2763626376631427072.html,,10500,3天前维护,整租·大华西溪风情澄品4室2厅南,https://hz.lianjia.com/zufang/xixi/pg8/
0,70.40㎡,未来科技城,余杭未来科技城飞鸟客,南,,--70.40㎡南3室2厅2卫,,3室2厅2卫,/zufang/HZ2669372057019752448.html,,6000,2天前维护,整租·飞鸟客3室2厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg6/
0,158.00㎡,闲林,余杭闲林绿城桃源小镇,南,,--158.00㎡南4室2厅2卫,,4室2厅2卫,/zufang/HZ2735493031775453184.html,,4500,1天前维护,整租·绿城桃源小镇4室2厅跃层南,https://hz.lianjia.com/zufang/xianlin1/pg7/
0,151.02㎡,翡翠城,余杭翡翠城金都雅苑,东南北,,--151.02㎡东南北3室2厅2卫,,3室2厅2卫,/zufang/HZ2716666383201992704.html,,4900,今天维护,整租·金都雅苑3室2厅东/南/北,https://hz.lianjia.com/zufang/feicuicheng1/pg8/
0,170.00㎡,西溪,西湖西溪西溪诚园明礼苑,南北,,--170.00㎡南北3室2厅2卫,,3室2厅2卫,/zufang/HZ2763761078306611200.html,,22000,链家7天前维护,整租·西溪诚园明礼苑3室2厅南/北,https://hz.lianjia.com/zufang/xixi/pg8/
0,300.00㎡,未来科技城,余杭未来科技城新城峯璟,南北,,--300.00㎡南北8室0厅8卫,,8室0厅8卫,/zufang/HZ2685477785241665536.html,,13000,今天维护,整租·新城峯璟8室0厅南/北,https://hz.lianjia.com/zufang/weilaikejicheng/pg6/
0,124.44㎡,闲林,余杭闲林绿城桃源小镇品霞苑,南北,,--124.44㎡南北4室2厅2卫,,4室2厅2卫,/zufang/HZ2734671201938456576.html,,3000,2天前维护,整租·绿城桃源小镇品霞苑4室2厅南/北,https://hz.lianjia.com/zufang/xianlin1/pg7/
0,136.37㎡,翡翠城,余杭翡翠城翡翠城三期,南,,--136.37㎡南4室2厅2卫,,4室2厅2卫,/zufang/HZ2805840421417394176.html,,5500,今天维护,整租·翡翠城三期4室2厅南,https://hz.lianjia.com/zufang/feicuicheng1/pg8/
0,135.00㎡,西溪,余杭西溪大华西溪风情澄品,南,,--135.00㎡南4室2厅2卫,,4室2厅2卫,/zufang/HZ2764370447998132224.html,,12000,3天前维护,整租·大华西溪风情澄品4室2厅南,https://hz.lianjia.com/zufang/xixi/pg8/
0,89.97㎡,未来科技城,余杭未来科技城杉杉恒和依山郡,南,,--89.97㎡南2室2厅1卫,,2室2厅1卫,/zufang/HZ2735354979261874176.html,,2300,4天前维护,整租·杉杉恒和依山郡2室2厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg6/
0,242.18㎡,闲林,余杭闲林荆山翠谷,东南,,--242.18㎡东南4室2厅3卫,,4室2厅3卫,/zufang/HZ2736139734572072960.html,,9500,1天前维护,整租·荆山翠谷4室2厅东南,https://hz.lianjia.com/zufang/xianlin1/pg7/
0,60.00㎡,翡翠城,余杭翡翠城华元蒙卡岸,北,,--60.00㎡北2室1厅1卫,,2室1厅1卫,/zufang/HZ2827558517035515904.html,,2600,今天维护,整租·华元蒙卡岸2室1厅北,https://hz.lianjia.com/zufang/feicuicheng1/pg8/
0,118.00㎡,西溪,西湖西溪融创河滨之城雨澜轩,南北,,--118.00㎡南北4室2厅2卫,,4室2厅2卫,/zufang/HZ2803695467630690304.html,,8000,2天前维护,整租·融创河滨之城雨澜轩4室2厅南/北,https://hz.lianjia.com/zufang/xixi/pg8/
0,210.00㎡,未来科技城,余杭未来科技城瑞城熙园,东南,,--210.00㎡东南4室2厅5卫,,4室2厅5卫,/zufang/HZ2690492046212874240.html,,15000,4天前维护,整租·瑞城熙园4室2厅东南,https://hz.lianjia.com/zufang/weilaikejicheng/pg6/
0,88.38㎡,闲林,余杭闲林融创金成未来海,南北,,--88.38㎡南北3室2厅2卫,,3室2厅2卫,/zufang/HZ2735390061327040512.html,,2500,4天前维护,整租·融创金成未来海3室2厅南/北,https://hz.lianjia.com/zufang/xianlin1/pg7/
0,50.00㎡,翡翠城,余杭翡翠城西溪乐天城,南,,--50.00㎡南2室2厅1卫,,2室2厅1卫,/zufang/HZ2670816216771469312.html,,3300,今天维护,整租·西溪乐天城2室2厅南,https://hz.lianjia.com/zufang/feicuicheng1/pg8/
0,86.00㎡,西溪,余杭西溪中交悦西溪,南,,--86.00㎡南3室1厅1卫,,3室1厅1卫,/zufang/HZ2804213081134612480.html,,7500,3天前维护,整租·中交悦西溪3室1厅南,https://hz.lianjia.com/zufang/xixi/pg8/
0,244.00㎡,未来科技城,余杭未来科技城瑞城温莎郡,东南,,--244.00㎡东南3室2厅3卫,,3室2厅3卫,/zufang/HZ2697754719249768448.html,,10000,2天前维护,整租·瑞城温莎郡3室2厅东/南,https://hz.lianjia.com/zufang/weilaikejicheng/pg6/
0,89.00㎡,闲林,余杭闲林雅居乐国际花园,南北,,--89.00㎡南北3室2厅2卫,,3室2厅2卫,/zufang/HZ2690612309356707840.html,,2000,6天前维护,整租·雅居乐国际花园3室2厅南/北,https://hz.lianjia.com/zufang/xianlin1/pg7/
0,134.49㎡,翡翠城,余杭翡翠城翡翠城一期,南,,--134.49㎡南3室2厅2卫,,3室2厅2卫,/zufang/HZ2730230269205553152.html,,5000,今天维护,整租·翡翠城一期3室2厅南,https://hz.lianjia.com/zufang/feicuicheng1/pg8/
0,166.00㎡,西溪,西湖西溪西溪诚园守纯苑,南,,--166.00㎡南3室2厅2卫,,3室2厅2卫,/zufang/HZ2804184544054886400.html,,18000,4天前维护,整租·西溪诚园守纯苑3室2厅南,https://hz.lianjia.com/zufang/xixi/pg8/
0,89.00㎡,未来科技城,余杭未来科技城湖山帝景湾南苑,南,,--89.00㎡南3室2厅1卫,,3室2厅1卫,/zufang/HZ2723897305232048128.html,,2600,5天前维护,整租·湖山帝景湾南苑3室2厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg6/
0,93.00㎡,闲林,余杭闲林盛世嘉园,南,,--93.00㎡南4室2厅1卫,,4室2厅1卫,/zufang/HZ2694345777870020608.html,,4550,今天维护,整租·盛世嘉园4室2厅南,https://hz.lianjia.com/zufang/xianlin1/pg7/
0,127.56㎡,翡翠城,余杭翡翠城华元蒙卡岸,南北,,--127.56㎡南北3室2厅2卫,,3室2厅2卫,/zufang/HZ2818056901814919168.html,,5700,今天维护,整租·华元蒙卡岸3室2厅南/北,https://hz.lianjia.com/zufang/feicuicheng1/pg8/
0,87.31㎡,西溪,西湖西溪水乡西溪小筑,南北,,--87.31㎡南北3室1厅1卫,,3室1厅1卫,/zufang/HZ2765723908593156096.html,,3300,2天前维护,整租·水乡西溪小筑3室1厅南/北,https://hz.lianjia.com/zufang/xixi/pg8/
0,153.00㎡,未来科技城,余杭未来科技城杉杉恒和依山郡,南,,--153.00㎡南5室1厅1卫,,5室1厅1卫,/zufang/HZ2726060807204118528.html,,4000,链家3天前维护,整租·杉杉恒和依山郡5室1厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg6/
0,89.00㎡,闲林,余杭闲林绿城桃源小镇,南,,--89.00㎡南3室1厅1卫,,3室1厅1卫,/zufang/HZ2693511131221467136.html,,3000,4天前维护,整租·绿城桃源小镇3室1厅南,https://hz.lianjia.com/zufang/xianlin1/pg7/
0,169.87㎡,翡翠城,余杭翡翠城翡翠城梧桐郡,南,,--169.87㎡南5室2厅3卫,,5室2厅3卫,/zufang/HZ2660093767112982528.html,,9500,今天维护,整租·翡翠城梧桐郡5室2厅南,https://hz.lianjia.com/zufang/feicuicheng1/pg8/
0,50.00㎡,西溪,西湖西溪华策中心,南,,--50.00㎡南2室2厅2卫,,2室2厅2卫,/zufang/HZ2805042201090850816.html,,5000,4天前维护,整租·华策中心2室2厅南,https://hz.lianjia.com/zufang/xixi/pg8/
0,44.00㎡,未来科技城,余杭未来科技城盛奥西溪铭座,北,,--44.00㎡北4室1厅1卫,,4室1厅1卫,/zufang/HZ2742634601456607232.html,,2700,蓝柚公寓7天前维护,合租·盛奥西溪铭座4居室北卧,https://hz.lianjia.com/zufang/weilaikejicheng/pg6/
0,145.00㎡,闲林,余杭闲林绿城桃源小镇,南,,--145.00㎡南4室2厅3卫,,4室2厅3卫,/zufang/HZ2700693232954130432.html,,4000,3天前维护,整租·绿城桃源小镇4室2厅南,https://hz.lianjia.com/zufang/xianlin1/pg7/
0,50.00㎡,翡翠城,余杭翡翠城西溪乐天城,南,,--50.00㎡南2室2厅1卫,,2室2厅1卫,/zufang/HZ2670816216771469312.html,,3300,今天维护,整租·西溪乐天城2室2厅南,https://hz.lianjia.com/zufang/feicuicheng1/pg9/
0,166.46㎡,西溪,西湖西溪坤和和家园,南,,--166.46㎡南4室2厅2卫,,4室2厅2卫,/zufang/HZ2768728676865679360.html,,11000,链家1天前维护,整租·坤和和家园4室2厅南,https://hz.lianjia.com/zufang/xixi/pg8/
0,77.00㎡,未来科技城,余杭未来科技城富力天贸广场,南北,,--77.00㎡南北2室2厅1卫,,2室2厅1卫,/zufang/HZ2748483512951906304.html,,5000,今天维护,整租·富力天贸广场2室2厅南/北,https://hz.lianjia.com/zufang/weilaikejicheng/pg6/
0,174.30㎡,闲林,余杭闲林新西湖小镇,南,,--174.30㎡南4室2厅2卫,,4室2厅2卫,/zufang/HZ2701305756091170816.html,,6500,今天维护,整租·新西湖小镇4室2厅南,https://hz.lianjia.com/zufang/xianlin1/pg7/
0,90.00㎡,翡翠城,余杭翡翠城浙地人家,南,,--90.00㎡南3室1厅1卫,,3室1厅1卫,/zufang/HZ2826159525030273024.html,,2700,今天维护,整租·浙地人家3室1厅复式南,https://hz.lianjia.com/zufang/feicuicheng1/pg9/
0,86.00㎡,西溪,西湖西溪西溪蝶园一期,南,,--86.00㎡南3室2厅1卫,,3室2厅1卫,/zufang/HZ2814418690853322752.html,,6500,1天前维护,整租·西溪蝶园一期3室2厅南,https://hz.lianjia.com/zufang/xixi/pg8/
0,110.00㎡,未来科技城,余杭未来科技城中南樾府,南,,--110.00㎡南4室2厅2卫,,4室2厅2卫,/zufang/HZ2633392063924158464.html,,7000,1天前维护,整租·中南樾府4室2厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg6/
